exp_tensile_strain,exp_tensile_stress,cal_tensile_strain,cal_tensile_stress,val_tensile_strain,val_tensile_stress
,,0.8692307692307566,1877.1413037258908,,
,,0.8699999999999875,1878.192180936326,,
,,0.8707692307692183,1879.242607354355,,
,,0.8715384615384492,1880.2925831708724,,
,,0.87230769230768,1881.3421085766377,,
,,0.8730769230769109,1882.3911837623548,,
,,0.8738461538461417,1883.439808918637,,
,,0.8746153846153726,1884.4879842360447,,
,,0.8753846153846034,1885.5357099050195,,
,,0.8761538461538343,1886.5829861159664,,
,,0.8769230769230651,1887.629813059184,,
,,0.877692307692296,1888.6761909248964,,
,,0.8784615384615269,1889.7221199032654,,
,,0.8792307692307577,1890.7676001843543,,
,,0.8799999999999886,1891.8126319581518,,
,,0.8807692307692194,1892.8572154145852,,
,,0.8815384615384503,1893.901350743483,,
,,0.8823076923076811,1894.9450381346085,,
,,0.883076923076912,1895.9882777776459,,
,,0.8838461538461428,1897.0310698621881,,
,,0.8846153846153737,1898.0734145777649,,
,,0.8853846153846046,1899.115312113816,,
,,0.8861538461538354,1900.1567626597086,,
,,0.8869230769230663,1901.197766404758,,
,,0.8876923076922971,1902.2383235381333,,
,,0.888461538461528,1903.278434249012,,
,,0.8892307692307588,1904.318098726412,,
,,0.8899999999999897,1905.357317159331,,
,,0.8907692307692205,1906.3960897366594,,
,,0.8915384615384514,1907.4344166472347,,
,,0.8923076923076823,1908.472298079785,,
,,0.8930769230769131,1909.5097342229951,,
,,0.893846153846144,1910.5467252654407,,
,,0.8946153846153748,1911.583271395625,,
,,0.8953846153846057,1912.61937280198,,
,,0.8961538461538365,1913.6550296728844,,
,,0.8969230769230674,1914.6902421966015,,
,,0.8976923076922982,1915.7250105613282,,
,,0.8984615384615291,1916.7593349551923,,
,,0.89923076923076,1917.7932155662306,,
,,0.8999999999999908,1918.826652582418,,
,,0.9007692307692217,1919.859646191639,,
,,0.9015384615384525,1920.8921965817162,,
,,0.9023076923076834,1921.9243039403739,,
,,0.9030769230769142,1922.9559684552717,,
,,0.9038461538461451,1923.9871903139906,,
,,0.9046153846153759,1925.0179697040303,,
,,0.9053846153846068,1926.0483068128185,,
,,0.9061538461538376,1927.078201827703,,
,,0.9069230769230685,1928.1076549359507,,
,,0.9076923076922994,1929.1366663247668,,
,,0.9084615384615302,1930.1652361812571,,
,,0.9092307692307611,1931.1933646924558,,
,,0.9099999999999919,1932.221052045335,,
,,0.9107692307692228,1933.2482984267779,,
,,0.9115384615384536,1934.2751040235771,,
,,0.9123076923076845,1935.3014690224818,,
,,0.9130769230769153,1936.3273936101427,,
,,0.9138461538461462,1937.352877973121,,
,,0.9146153846153771,1938.3779222979426,,
,,0.9153846153846079,1939.4025267710083,,
,,0.9161538461538388,1940.4266915786648,,
,,0.9169230769230696,1941.4504169071793,,
,,0.9176923076923005,1942.4737029427465,,
,,0.9184615384615313,1943.4965498714928,,
,,0.9192307692307622,1944.5189578794534,,
,,0.919999999999993,1945.5409271525832,,
,,0.9207692307692239,1946.5624578767568,,
,,0.9215384615384548,1947.5835502377954,,
,,0.9223076923076856,1948.604204421434,,
,,0.9230769230769165,1949.6244206133142,,
,,0.9238461538461473,1950.6441989990185,,
,,0.9246153846153782,1951.6635397640387,,
,,0.925384615384609,1952.6824430938238,,
,,0.9261538461538399,1953.700909173707,,
,,0.9269230769230707,1954.718938188958,,
,,0.9276923076923016,1955.7365303247768,,
,,0.9284615384615325,1956.7536857662735,,
,,0.9292307692307633,1957.770404698506,,
,,0.9299999999999942,1958.7866873064256,,
,,0.930769230769225,1959.802533774929,,
,,0.9315384615384559,1960.8179442888259,,
,,0.9323076923076867,1961.8329190328543,,
,,0.9330769230769176,1962.8474581916817,,
,,0.9338461538461484,1963.8615619498773,,
,,0.9346153846153793,1964.875230491958,,
,,0.9353846153846102,1965.88846400237,,
,,0.936153846153841,1966.9012626654342,,
,,0.9369230769230719,1967.9136266654727,,
,,0.9376923076923027,1968.9255561866482,,
,,0.9384615384615336,1969.937051413123,,
,,0.9392307692307644,1970.9481125289367,,
,,0.9399999999999953,1971.9587397180474,,
,,0.9407692307692261,1972.9689331643783,,
,,0.941538461538457,1973.97869305173,,
,,0.9423076923076878,1974.9880195638762,,
,,0.9430769230769187,1975.9969128844762,,
,,0.9438461538461496,1977.0053731971166,,
,,0.9446153846153804,1978.0134006853334,,
,,0.9453846153846113,1979.0209955325647,,
,,0.9461538461538421,1980.028157922187,,
,,0.946923076923073,1981.034888037479,,
,,0.9476923076923038,1982.041186061658,,
,,0.9484615384615347,1983.0470521778796,,
,,0.9492307692307655,1984.0524865691948,,
,,0.9499999999999964,1985.0574894185997,,
,,0.9507692307692273,1986.0620609090224,,
,,0.9515384615384581,1987.066201223283,,
,,0.952307692307689,1988.0699105441502,,
,,0.9530769230769198,1989.073189054303,,
,,0.9538461538461507,1990.076036936388,,
,,0.9546153846153815,1991.0784543728905,,
,,0.9553846153846124,1992.0804415463156,,
,,0.9561538461538432,1993.0819986390447,,
,,0.9569230769230741,1994.0831258333712,,
,,0.957692307692305,1995.0838233115348,,
,,0.9584615384615358,1996.084091255688,,
,,0.9592307692307667,1997.08392984795,,
,,0.9599999999999975,1998.0833392702966,,
,,0.9607692307692284,1999.0823197046702,,
,,0.9615384615384592,2000.0808713329427,,
,,0.9623076923076901,2001.078994336881,,
,,0.9630769230769209,2002.0766888982068,,
,,0.9638461538461518,2003.0739551985564,,
,,0.9646153846153827,2004.0707934194766,,
,,0.9653846153846135,2005.0672037424627,,
,,0.9661538461538444,2006.063186348912,,
,,0.9669230769230752,2007.0587414201714,,
,,0.9676923076923061,2008.0538691374995,,
,,0.9684615384615369,2009.0485696820665,,
,,0.9692307692307678,2010.04284323499,,
,,0.9699999999999986,2011.0366899773114,,
,,0.9707692307692295,2012.0301100899817,,
,,0.9715384615384604,2013.023103753892,,
,,0.9723076923076912,2014.0156711498455,,
,,0.9730769230769221,2015.0078124585857,,
,,0.9738461538461529,2015.9995278607664,,
,,0.9746153846153838,2016.9908175369824,,
,,0.9753846153846146,2017.9816816677308,,
,,0.9761538461538455,2018.9721204334564,,
,,0.9769230769230763,2019.962134014528,,
,,0.9776923076923072,2020.9517225912243,,
,,0.978461538461538,2021.940886343754,,
,,0.9792307692307689,2022.9296254522674,,
,,0.9799999999999998,2023.917940096826,,
,,0.9807692307692306,2024.905830457422,,
,,0.9815384615384615,2025.8932967139597,,
,,0.9823076923076923,2026.880339046292,,
,,0.9830769230769232,2027.8669576341663,,
,,0.983846153846154,2028.8531526573051,,
,,0.9846153846153849,2029.8389242953092,,
,,0.9853846153846157,2030.8242727277077,,
,,0.9861538461538466,2031.8091981339976,,
,,0.9869230769230775,2032.793700693552,,
,,0.9876923076923083,2033.7777805857106,,
,,0.9884615384615392,2034.7614379897086,,
,,0.98923076923077,2035.7446730847291,,
,,0.9900000000000009,2036.7274860498492,,
,,0.9907692307692317,2037.709877064114,,
,,0.9915384615384626,2038.6918463064626,,
,,0.9923076923076934,2039.673393955783,,
,,0.9930769230769243,2040.6545201908766,,
,,0.9938461538461552,2041.6352251904566,,
,,0.994615384615386,2042.615509133194,,
,,0.9953846153846169,2043.5953721976553,,
,,0.9961538461538477,2044.5748145623643,,
,,0.9969230769230786,2045.5538364057497,,
,,0.9976923076923094,2046.5324379061606,,
,,0.9984615384615403,2047.5106192418862,,
,,0.9992307692307711,2048.488380591139,,
,,1.000000000000002,2049.46572213207,,
